Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202202,Business Administration 9030,Int/Comp Industrial Relations,"Cooke, Gordon",A,14,17
202202,Business Administration 9030,Int/Comp Industrial Relations,"Cooke, Gordon",B,3,17
202202,Business Administration 9308,New Venture Creation,"Stewart, Alex",A,6,14
202202,Business Administration 9308,New Venture Creation,"Stewart, Alex",B,8,14
202202,Business Administration 9312,Financial Management,"Purohit, Pavankumar",A,,
202202,Business Administration 9312,Financial Management,"Purohit, Pavankumar",B,,
202202,Business Administration 9317,Current Topics Managemnt,"Evermann, Joerg",A,,
202202,Business Administration 9317,Current Topics Managemnt,"Evermann, Joerg",B,,
202202,Business Administration 9320,Invstmnt&Portfolio Mngt,"Nash, Lloyd Patrick",A,,
202202,Business Administration 9329,Labour Law,"Cooper, Morgan Clayton",A,11,31
202202,Business Administration 9329,Labour Law,"Cooper, Morgan Clayton",B,18,31
202202,Business Administration 9329,Labour Law,"Cooper, Morgan Clayton",C,2,31
202202,Business Administration 9903,Quantitive Mthds Mgmnt Rrch,"Evermann, Joerg",A,,
202202,Business Administration 9903,Quantitive Mthds Mgmnt Rrch,"Evermann, Joerg",B,,
202202,Business Administration 9904,Qualitative Mtds Mngmnt Rrch,"Cugelman, Brian",A,10,11
202202,Business Administration 9904,Qualitative Mtds Mngmnt Rrch,"Cugelman, Brian",B,1,11
202202,Business Administration 9911,Data&Prcs Models Info Sys Dvip,"Parsons, Jeffrey",A,,
202202,Business Administration 9911,Data&Prcs Models Info Sys Dvip,"Parsons, Jeffrey",B,,
202202,Business Administration 9917,Special Tpcs Operations Mgmnt,"Ke, Ginger",A,,
202202,Business Administration 9917,Special Tpcs Operations Mgmnt,"Ke, Ginger",B,,
202202,Business Administration 9924,Curr Iss Organizational Behvr,"Ford, Dianne P",A,,
202202,Business Administration 9924,Curr Iss Organizational Behvr,"Ford, Dianne P",B,,
202202,Business Administration 9925,Curlss Human Rsrcs Mngmnt,"Sulsky, Lorne",A,,
202202,Business Administration 9927,Cur Iss Organizational Theory,"Tang, Jianyun",A,,
202202,Chemistry 6001,Masters Seminar,"Bottaro, Christina",PASS,,
202202,Chemistry 6003,Doctoral Rsrch Seminar,"Bottaro, Christina",PASS,,
202202,Chemistry 6152,Electroanalytical Techniques,"Stockmann, Talia Jane",A,,
202202,Chemistry 6156,Analytical Mthd Dvlpmnt&Sampl,"Jobst, Karl",A,,
202202,Chemistry 6206,Green Chemistry,"Kerton, Francesca",A,,
202202,Chemistry 6206,Green Chemistry,"Kerton, Francesca",B,,
202202,Chemistry 6210,Organometallic Chemistry,"Kozak, Christopher M.",A,,
202202,Chemistry 6210,Organometallic Chemistry,"Kozak, Christopher M.",B,,
202202,Chemistry 6292,Carbon Dioxide: A Scntifc Pers,"Kerton, Francesca",A,,
202202,Chemistry 6490,Sel Tps Organic Chem,"Grover, Huck",B,,
202202,Chemistry 6590,Renewable Chemicals&Materials,"Kerton, Francesca",A,,
202202,Classics 6002,Sem in Greek Literature & Cult,"Levett, Brad",A,,
202202,Classics 6002,Sem in Greek Literature & Cult,"Levett, Brad",B,,
202202,Classics 6002,Sem in Greek Literature & Cult,"Levett, Brad",PASS,,
202202,Classics 6220,"Lat Lit:Lyric,Satire,Elegy,Epi","Mitchell, Jack",A,,
202202,Classics 6220,"Lat Lit:Lyric,Satire,Elegy,Epi","Mitchell, Jack",B,,
202202,Classics 6320,"Grk Lit:Lyric,lambic, Elegy, Epi","Simonsen, Kathryn",A,,
202202,Classics 6320,"Grk Lit:Lyric,lambic,Elegy, Epi","Simonsen, Kathryn",PASS,,
202202,Computer Science 6902,Computational Complexity,"Fleming, Noah Robert",A,,
202202,Computer Science 6905,Software Engineering,"Brown, Edward Kenneth",A,45,46
202202,Computer Science 6905,Software Engineering,"Brown, Edward Kenneth",B,1,46
202202,Computer Science 6915,Machine Learning,"Popuri, Karteek",A,34,50
202202,Computer Science 6915,Machine Learning,"Popuri, Karteek",B,16,50
202202,Computer Science 6934,Intro to Data Visualization,"Tricco, Terrence Stanislaus",A,39,40
202202,Computer Science 6934,Intro to Data Visualization,"Tricco, Terrence Stanislaus",B,1,40
202202,Computer Science 6980,Sp. Tpcs. Algrthme Tchn in Al,"Churchill, David G.",A,24,31
202202,Computer Science 6980,Sp. Tpcs. Algrthme Tchn in Al,"Churchill, David G.",B,7,31
202202,Computer Science 6982,Computer Vision,"Hamilton, Matthew John",A,8,13
202202,Computer Science 6982,Computer Vision,"Hamilton, Matthew John",B,5,13
202202,Computer Science 6999,Master's Project,"Meruvia-Pastor, Oscar",A,,
202202,Data Science 6602,Deep Learning and Al,"Bihlo, Alexander",A,13,16
202202,Data Science 6602,Deep Learning and Al,"Bihlo, Alexander",B,2,16
202202,Data Science 6602,Deep Learning and Al,"Bihlo, Alexander",PASS,1,16
202202,Data Science 6690,Data Sci Case Study Series,"Cigsar, Candemir",PASS,16,16
202202,Earth Sciences 6171,Adv Exploratn Seismology,"Welford, J Kim",A,,
202202,Earth Sciences 6210,Genesis Mineral Deposits,"Jamieson, John W",A,,
202202,Earth Sciences 6510,Trace Element Geochem,"Babechuk, Michael",A,,
202202,Earth Sciences 6906,Special Topics - Gem Deposits,"Belley, Philippe",A,,
202202,Earth Sciences 6918,Sp Tpcs - Abrn/Brhole Elec Mth,"Farquharson, Colin G",A,,
202202,Earth Sciences 6953,Sp. Tpcs. Exploration Geochem,"Piercey, Stephen",A,,
202202,Earth Sciences 7400,Tectonic Regimes,"Beranek, Luke",A,,
202202,Economics 6012,Cost-benefit Analysis,"Martinez-Espineira, Roberto",A,1,12
202202,Economics 6012,Cost-benefit Analysis,"Martinez-Espineira, Roberto",B,8,12
202202,Economics 6012,Cost-benefit Analysis,"Martinez-Espineira, Roberto",C,,
202202,Economics 6012,Cost-benefit Analysis,"Martinez-Espineira, Roberto",D,1,12
202202,Economics 6022,Enviromental Economics,"Martinez-Espineira, Roberto",A,,
202202,Economics 6022,Enviromental Economics,"Martinez-Espineira, Roberto",B,,
202202,Economics 6022,Enviromental Economics,"Martinez-Espineira, Roberto",C,,
202202,Economics 6024,Topics Resource Economics,"Masoudi, Nahid",A,,
202202,Economics 6024,Topics Resource Economics,"Masoudi, Nahid",B,,
202202,Economics 6024,Topics Resource Economics,"Masoudi, Nahid",F,,
202202,Economics 6050,Special Topics in Economics,"Messacar, Derek",A,,
202202,Economics 6050,Special Topics in Economics,"Messacar, Derek",B,,
202202,Economics 6051,Advanced Microeconometrics,"Martinez-Espineira, Roberto",A,,
202202,Economics 6051,Advanced Microeconometrics,"Martinez-Espineira, Roberto",B,,
202202,Economics 6051,Advanced Microeconometrics,"Martinez-Espineira, Roberto",F,,
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Coombs, Andrew James",A,17,19
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Coombs, Andrew James",B,2,19
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Dintoe, Seitebaleng Susan",A,17,18
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Seifert, Timothy",A,16,17
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Seifert, Timothy",F,1,17
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Seifert, Timothy",A,13,15
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Seifert, Timothy",D,1,15
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"Seifert, Timothy",F,1,15
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"White, Gerald Joseph",A,19,20
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"White, Gerald Joseph",B,1,20
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"White, Gerald Joseph",A,14,17
202202,Education 6100,Rsrch Dsgn & Mthd/Educ,"White, Gerald Joseph",B,3,17
202202,Education 6105,Social&Cultural Differences&Ed,"Walker, Annette",A,18,18
202202,Education 6106,Popular Cult & Literacy Ed,"Doyle, Clar P",A,19,19
202202,Education 6108,Lit&Lang Ed:Sociocult Perspect Gilbert,"Mulcahy, Barbara Lynn",A,19,19
202202,Education 6202,Social Context Ed Leadership,"Neville, Rose Marie Elizabeth",A,13,17
202202,Education 6202,Social Context Ed Leadership,"Neville, Rose Marie Elizabeth",B,4,17
202202,Education 6202,Social Context Ed Leadership,"Neville, Rose Marie Elizabeth",A,12,18
202202,Education 6202,Social Context Ed Leadership,"Neville, Rose Marie Elizabeth",B,6,18
202202,Education 6203,Leadership: Thry & Prctce,"Murray, Susan Elizabeth",A,17,18
202202,Education 6203,Leadership: Thry & Prctce,"Murray, Susan Elizabeth",B,1,18
202202,Education 6203,Leadership: Thry & Prctce,"Walker, Annette",A,17,17
202202,Education 6204,Educ Admin: Theory&Practice,"Wakeham, Margaret",A,18,20
202202,Education 6204,Educ Admin: Theory&Practice,"Wakeham, Margaret",B,1,20
202202,Education 6204,Educ Admin: Theory&Practice,"Wakeham, Margaret",F,1,20
202202,Education 6205,Education/Policy:Theory&Pract,"Neville, Rose Marie Elizabeth",A,16,20
202202,Education 6205,Education/Policy:Theory&Pract,"Neville, Rose Marie Elizabeth",B,4,20
202202,Education 6205,Education/Policy:Theory&Pract,"Hurley, Noel P.",A,18,19
202202,Education 6205,Education/Policy:Theory&Pract,"Hurley, Noel P.",B,1,19
202202,Education 6290,Rsch & Dvip Sem Educ Leadshp,"Azam, Saiqa",A,13,30
202202,Education 6290,Rsch & Dvip Sem Educ Leadshp,"Azam, Saiqa",B,15,30
202202,Education 6290,Rsch & Dvip Sem Educ Leadshp,"Azam, Saiqa",C,1,30
202202,Education 6290,Rsch & Dvip Sem Educ Leadshp,"Azam, Saiqa",PASS,1,30
202202,Education 6292,Project Ed Lead Studies,"Hurley, Noel P.",PASS,,
202202,Education 6293,Paper Folio Ed Lead Studies,"Hurley, Noel P.",PASS,,
202202,Education 6300,Teaching and Learning,"Morrison, Connie",A,20,20
202202,Education 6300,Teaching and Learning Gilbert,"Mulcahy, Barbara Lynn",A,19,20
202202,Education 6300,Teaching and Learning Gilbert,"Mulcahy, Barbara Lynn",B,1,20
202202,Education 6330,Educational Finance,"Hurley, Noel P.",A,17,18
202202,Education 6390,Rsrch&Devi Sem Teach&Learn Std,"Azam, Saiqa",A,24,29
202202,Education 6390,Rsrch&Devi Sem Teach&Learn Std,"Azam, Saigqa",B,5,29
202202,Education 6391,Intrnshp Curr Tch/Lrn Stds,"Azam, Saiga",PASS,,
202202,Education 6425,"Comp Prsp Pub Educ,Reform&Lead","Murray, Susan Elizabeth",A,15,16
202202,Education 6425,"Comp Prsp Pub Educ,Reform&Lead","Murray, Susan Elizabeth",B,1,16
202202,Education 6440,Fmly Sch Ritns:Lead&Pol Implic,"Wakeham, Margaret",A,17,18
202202,Education 6440,Fmly Sch Ritns:Lead&Pol Implic,"Wakeham, Margaret",B,1,18
202202,Education 6463,Rethinking Educational Engage,"McDonald, Sarah Ruth",A,10,11
202202,Education 6463,Rethinking Educational Engage,"McDonald, Sarah Ruth",B,1,11
202202,Education 6465,Sch Violence:Lead/Plcy Impl,"Pozeg, Robert Anthony",A,11,19
202202,Education 6465,Sch Violence:Lead/Plcy Impl,"Pozeg, Robert Anthony",B,7,19
202202,Education 6465,Sch Violence:Lead/Plcy Impl,"Pozeg, Robert Anthony",D,1,19
202202,Education 6465,Sch Violence:Lead/Plcy Impl,"Pozeg, Robert Anthony",A,5,20
202202,Education 6465,Sch Violence:Lead/Plcy Impl,"Pozeg, Robert Anthony",B,14,20
202202,Education 6465,Sch Violence:Lead/Plcy Impl,"Pozeg, Robert Anthony",F,1,20
202202,Education 6466,Qualitative Rsrch Mthds,"Coombs, Andrew James",A,14,16
202202,Education 6466,Qualitative Rsrch Mthds,"Coombs, Andrew James",B,2,16
202202,Education 6470,Word/Sent Read Dev&lnst St.,"Croix, Norma Mary",A,14,16
202202,Education 6470,Word/Sent Read Dev&lnst St.,"Croix, Norma Mary",A,19,20
202202,Education 6473,Praxis for Reading Teachers,"Sinclair, Jeanne",A,,
202202,Education 6473,Praxis for Reading Teachers St.,"Croix, Norma Mary",A,24,25
202202,Education 6504,"Musicianship, Ped, Lrng","Buley, David",A,,
202202,Education 6590,Rrsch&Dev Sem Info Tech Educ,"Azam, Saiqa",A,,
202202,Education 6590,Rrsch&Dev Sem Info Tech Educ,"Azam, Saiqa",B,,
202202,Education 6600,Learning & Motivation,"Harris, Gregory",A,17,19
202202,Education 6600,Learning & Motivation,"Harris, Gregory",B,2,19
202202,Education 6602,Curriculum Studies,"Coombs, Andrew James",A,20,21
202202,Education 6602,Curriculum Studies,"Coombs, Andrew James",B,1,21
202202,Education 6602,Curriculum Studies Gilbert,"Mulcahy, Barbara Lynn",A,20,20
202202,Education 6602,Curriculum Studies Gilbert,"Mulcahy, Barbara Lynn",A,18,19
202202,Education 6602,Curriculum Studies Gilbert,"Mulcahy, Barbara Lynn",F,1,19
202202,Education 6610,Rsrch Cmptrs Curriculum,"Moghaddam, Alireza",A,10,15
202202,Education 6610,Rsrch Cmptrs Curriculum,"Moghaddam, Alireza",B,5,15
202202,Education 6620,_ Issues & Trends in Educ Tech,"Jamil, Sana",A,16,18
202202,Education 6620,Issues & Trends in Educ Tech,"Jamil, Sana",B,2,18
202202,Education 6641,"Writing Prim,Elem,Sec Schools","Lunde, Anders",A,14,16
202202,Education 6641,"Writing Prim,Elem,Sec Schools","Lunde, Anders",B,1,16
202202,Education 6641,"Writing Prim,Elem,Sec Schools","Lunde, Anders",F,1,16
202202,Education 6645,Literature Children&Adolescent,"Burke, Anne",A,,
202202,Education 6645,Literature Children&Adolescent,"Burke, Anne",B,,
202202,Education 6664,Sem School Improvement,"Rodway, Joelle",A,7,17
202202,Education 6664,Sem School Improvement,"Rodway, Joelle",B,9,17
202202,Education 6664,Sem School Improvement,"Rodway, Joelle",F,1,17
202202,Education 6668,Crnt Issues Sec Lang Ed,"Li, Xuemei",A,13,17
202202,Education 6668,Crnt Issues Sec Lang Ed,"Li, Xuemei",B,3,17
202202,Education 6668,Crnt Issues Sec Lang Ed,"Li, Xuemei",F,1,17
202202,Education 6675,Curr Issues In Rural Ed,"Saqlain, Nadeem",A,21,22
202202,Education 6675,Curr Issues In Rural Ed,"Saqlain, Nadeem",B,1,22
202202,Education 6693,Literacy Young Child Home&Sch,"Buley, Jan",A,17,18
202202,Education 6693,Literacy Young Child Home&Sch,"Buley, Jan",B,1,18
202202,Education 6720,Internship in Counselling,"Gardner, Morgan",PASS,,
202202,Education 6755,Natr/Assess Lrn Disabil,"Young, Gabrielle",A,12,12
202202,Education 6801,Fndtns Post-Second Programmes,"Hoben, John",A,11,14
202202,Education 6801,Fndtns Post-Second Programmes,"Hoben, John",B,3,14
202202,Education 6802,Adult Learning and Development,"Curran, Vernon",A,17,18
202202,Education 6802,Adult Learning and Development,"Curran, Vernon",B,1,18
202202,Education 6808,Support Intrnl/Immig Students,"Knutson, Sonja",A,17,18
202202,Education 6808,Support Intrnl/Immig Students,"Knutson, Sonja",B,1,18
202202,Education 6811,Thr Fndns Adult/PS Tch/Lrn,"Badenhorst, Cecile",A,18,18
202202,Education 6831,Orgnztn Admin Student Services,"Arnold, Christine",A,17,17
202202,Education 6841,"Std Devl Thry,Serv&Prgm P-Sec","Smith, Paul Douglas",A,,
202202,Education 6890,Rsch & Dvip Sem Post-Sec Std,"Azam, Saiqa",A,9,11
202202,Education 6890,Rsch & Dvip Sem Post-Sec Std,"Azam, Saiqa",B,2,11
202202,Education 6911,Multiage Education: An Intro,"Morrison, Connie",A,20,20
202202,Employment Relations 6010,Rsrch Sem Employment Ritns |,"Gambin, Lynn Maria",A,22,32
202202,Employment Relations 6010,Rsrch Sem Employment Ritns |,"Gambin, Lynn Maria",B,9,32
202202,Employment Relations 6010,Rsrch Sem Employment Ritns |,"Gambin, Lynn Maria",PASS,1,32
202202,Engineering 9081,Human Factors/System Safety,"Smith, Douglas Riley",B,,
202202,Engineering 9082,Sp Tpcs Ocean Observation,"Peng, Hongxuan",PASS,,
202202,Engineering 9092,Artic Offshore Dvip,"Taylor, Rocky",A,,
202202,Engineering 9097,Sp Tp: Cmptional Mtds In Mrn H,"Qiu, Wei",A,,
202202,Engineering 9098,Intro to Human Factors Engi,"Veitch, Brian J",A,,
202202,Engineering 9100,Engineering Graduate Seminar,"Elhaj, Murtada Abdein Ali",PASS,13,13
202202,Engineering 9114,Adv Reservoir Engineering,"Aborig, Amer Musbah",A,10,32
202202,Engineering 9114,Adv Reservoir Engineering,"Aborig, Amer Musbah",B,20,32
202202,Engineering 9114,Adv Reservoir Engineering,"Aborig, Amer Musbah",F,2,32
202202,Engineering 9116,Reliability Engineering Taleb,"Berrouane, Mohammed",A,110,114
202202,Engineering 9116,Reliability Engineering Taleb,"Berrouane, Mohammed",B,4,114
202202,Engineering 9118,Advanced Drilling Engineering,"Butt, Stephen Douglas",A,6,17
202202,Engineering 9118,Advanced Drilling Engineering,"Butt, Stephen Douglas",B,8,17
202202,Engineering 9118,Advanced Drilling Engineering,"Butt, Stephen Douglas",F,1,17
202202,Engineering 9120,Advncd Natural Gas Engineering,"Aborig, Amer Musbah",A,,
202202,Engineering 9120,Advncd Natural Gas Engineering,"Aborig, Amer Musbah",B,,
202202,Engineering 9120,Advncd Natural Gas Engineering,"Aborig, Amer Musbah",F,,
202202,Engineering 9121,Adv Safety & Risk Engin,"Hashemi, Seyed Javad",A,38,88
202202,Engineering 9121,Adv Safety & Risk Engin,"Hashemi, Seyed Javad",B,50,88
202202,Engineering 9155,Tech Writing for Grad Engineer,"Picco, Mark",PASS,18,18
202202,Engineering 9155,Tech Writing for Grad Engineer,"Skanes, Victoria",FAIL,1,23
202202,Engineering 9155,Tech Writing for Grad Engineer,"Skanes, Victoria",PASS,21,23
202202,Engineering 9496,Modeling/Simul Dynamic Systems,"Yang, James",B,,
202202,Engineering 9501,Finite Elmnt Anlys/Engi,"Adluri, Seshu M",A,,
202202,Engineering 9516,Simi Model & Experi Data Analy Galagedarage,"Don, Mihiran Pathmika",A,13,13
202202,Engineering 9550,Fatigue Fracture and Corrosion,"Elruby, Ahmed Youssri",A,,
202202,Engineering 9605,Adv Waste Water Treatment,"Khan, Amir Ali",A,26,26
202202,Engineering 9609,Environmental Risk Assessment,"Fahd, Faisal",A,74,85
202202,Engineering 9609,Environmental Risk Assessment,"Fahd, Faisal",B,11,85
202202,Engineering 9622,Environmental Statistics,"Abdel-Razek, Abdel-Zaher K. A.",A,33,34
202202,Engineering 9622,Environmental Statistics,"Abdel-Razek, Abdel-Zaher K. A.",F,1,34
202202,Engineering 9625,Env Impacts Offshore Oil/Gas,"Bonnell, Stephen James",A,9,23
202202,Engineering 9625,Env Impacts Offshore Oil/Gas,"Bonnell, Stephen James",B,14,23
202202,Engineering 9628,Environmental Laboratory,"Saady, Noori",A,36,73
202202,Engineering 9628,Environmental Laboratory,"Saady, Noori",B,37,73
202202,Engineering 9630,Pollution Prevention,"Khan, Amir Ali",A,10,12
202202,Engineering 9630,Pollution Prevention,"Khan, Amir Ali",B,2,12
202202,Engineering 9790,Subsea Pipeline Engineering,"Shiri, Hodjat",A,,
202202,Engineering 9790,Subsea Pipeline Engineering,"Shiri, Hodjat",C,,
202202,Engineering 9797,Climate Chng/Water Res Sustain,"Abdel-Razek, Abdel-Zaher K. A.",A,19,19
202202,Engineering 9805,Adv Tpcs Computer Vision,"Hamilton, Matthew John",A,13,17
202202,Engineering 9805,Adv Tpcs Computer Vision,"Hamilton, Matthew John",B,4,17
202202,Engineering 9818,Computer Software Foundations,"Karami, Ebrahim",A,51,64
202202,Engineering 9818,Computer Software Foundations,"Karami, Ebrahim",B,13,64
202202,Engineering 9819,Computer Hardware Foundations,"Karami, Ebrahim",A,50,58
202202,Engineering 9819,Computer Hardware Foundations,"Karami, Ebrahim",B,8,58
202202,Engineering 9821,Digital Signal Processing,"Moloney, Cecilia",A,,
202202,Engineering 9821,Digital Signal Processing,"Moloney, Cecilia",B,,
202202,Engineering 9826,Advanced Control Systems,"O'Young, Siu Donald",A,10,17
202202,Engineering 9826,Advanced Control Systems,"O'Young, Siu Donald",B,6,17
202202,Engineering 9826,Advanced Control Systems,"O'Young, Siu Donald",C,,
202202,Engineering 9838,Software Engin Practice,"Norvell, Theodore Stevens",A,,
202202,Engineering 9838,Software Engin Practice,"Norvell, Theodore Stevens",B,,
202202,Engineering 9854,Fundmntls of Energy Systems,"Nyantekyi-Kwakye, Baafour",A,82,113
202202,Engineering 9854,Fundmntls of Energy Systems,"Nyantekyi-Kwakye, Baafour",B,30,113
202202,Engineering 9854,Fundmntls of Energy Systems,"Nyantekyi-Kwakye, Baafour",F,1,113
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",A,33,75
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",B,40,75
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",C,1,75
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",F,1,75
202202,Engineering 9867,Adv Comp Concepts for Engi,"Shahidi, Reza",A,55,81
202202,Engineering 9867,Adv Comp Concepts for Engi,"Shahidi, Reza",B,26,81
202202,Engineering 9875,Embedded/Real-Time Sys Dsn,"Anderson, Jonathan Robert",A,,
202202,Engineering 9875,Embedded/Real-Time Sys Dsn,"Anderson, Jonathan Robert",B,,
202202,Engineering 9875,Embedded/Real-Time Sys Dsn,"Anderson, Jonathan Robert",F,,
202202,Engineering 9877,Cryptography,"Heys, Howard",A,3,14
202202,Engineering 9877,Cryptography,"Heys, Howard",B,9,14
202202,Engineering 9877,Cryptography,"Heys, Howard",C,1,14
202202,Engineering 9877,Cryptography,"Heys, Howard",F,1,14
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",A,11,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",B,10,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",C,7,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",D,1,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",F,3,32
202202,Engineering 9896,Renewable Energy Systems,"Iqbal, Mohammad T",A,24,38
202202,Engineering 9896,Renewable Energy Systems,"Iqbal, Mohammad T",B,14,38
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",A,9,12
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",B,1,12
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",C,1,12
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",F,1,12
202202,Engineering 9909,Advanced Thermodynamics,"Bhouri, Maha",A,40,60
202202,Engineering 9909,Advanced Thermodynamics,"Bhouri, Maha",B,19,60
202202,Engineering 9909,Advanced Thermodynamics,"Bhouri, Maha",C,,
202202,Engineering 9977,Comp Fluid Dynamics,"Nyantekyi-Kwakye, Baafour",A,,
202202,Engineering 9977,Comp Fluid Dynamics,"Nyantekyi-Kwakye, Baafour",B,,
202202,Engineering 9987,Interfacial/Phase Change Phen,"Duan, Xili",A,,
202202,Engineering 9987,Interfacial/Phase Change Phen,"Duan, Xili",B,,
202202,English 7210,Creative Writings:Supernatural,"Moore, Lisa",A,,
202202,English 7357,Genre Studies: Ecopoetics,"Deshaye, Joel",A,,
202202,English 7450,Indigenous Voices,"Porter, Michelle Elise",A,,
202202,Environmental Policy 6001,Appl Envrnmnitl Prblm Solving,"Vodden, Kelly",A,12,15
202202,Environmental Policy 6001,Appl Envrnmntl Prblm Solving,"Vodden, Kelly",B,3,15
202202,Environmental Policy 6003,Envrnmntl Political Thought,"Foley, Paul",A,12,13
202202,Environmental Policy 6003,Envrnmnitl Political Thought,"Foley, Paul",B,1,13
202202,Environmental Policy 6058,Mgmt/Regulation Water Resource,"Ouellet-Dallaire, Camille",A,,
202202,Environmental Science 6003,Applied Ecology,"Marino, Paul C",A,8,12
202202,Environmental Science 6003,Applied Ecology,"Marino, Paul C",B,3,12
202202,Environmental Science 6003,Applied Ecology,"Marino, Paul C",D,1,12
202202,Environmental Science 6010,Environmental Seminar,"Cheng, Tao",A,10,11
202202,Environmental Science 6010,Environmental Seminar,"Cheng, Tao",B,1,11
202202,Fisheries Science 6003,Stats&Study Design Fish Sci,"Robertson, Matthew D",A,,
202202,Folklore 6060,Issues Oral Tradition&Perform,"Berger, Harris",A,,
202202,Folklore 6060,Issues Oral Tradition&Perform,"Berger, Harris",B,,
202202,Folklore 6430,Food and Culture,"Gould, Jillian",A,12,12
202202,Folklore 6790,Museums: Perspectives&Practice,"Totten, Kelley",A,11,11
202202,French 6008,Literary Methodology& Theory |,"Bouchard, Pierre-Olivier",A,,
202202,French 6008,Literary Methodology& Theory |,"Bouchard, Pierre-Olivier",B,,
202202,French 6810,Frncphne Cltre:Theory & Prctce,"Basabose, Philippe",A,,
202202,French 6900,Reading in French,"Gamble, Donald R",PASS,,
202202,Gender Studies 6200,Graduate Sem in Gender Studies,"D'Arcangelis, Carol-Lynne",A,,
202202,Gender Studies 6200,Graduate Sem in Gender Studies,"D'Arcangelis, Carol-Lynne",B,,
202202,Gender Studies 6407,Graduate Seminar,"Hallett, Vicki Sara",A,12,12
202202,Geography 6001,Dvipmnt Geograph Thgh&Pract Il,"Mather, Charles",A,12,12
202202,Geography 6900,Grad Seminar in Regional Geog,"Keeling, Arn",A,,
202202,History 6000,Adv Stds Nfld Hist,"Webb, Jeff",A,,
202202,History 6075,Adv Stds Lab&Wrk Clas Hist,"O'Brien, Michael Joseph",A,11,14
202202,History 6075,Adv Stds Lab&Wrk Clas Hist,"O'Brien, Michael Joseph",B,3,14
202202,History 6200,Masters Seminar |,"Kennedy, Neil",A,,
202202,Human Kinetics and Recreation 6000,Quantitative Research Methods,"Basset, Fabien",A,8,11
202202,Human Kinetics and Recreation 6000,Quantitative Research Methods,"Basset, Fabien",B,2,11
202202,Human Kinetics and Recreation 6000,Quantitative Research Methods,"Basset, Fabien",C,,
202202,Human Kinetics and Recreation 6001,Qualitative Research Methods,"Pushkarenko, Kyle",A,7,12
202202,Human Kinetics and Recreation 6001,Qualitative Research Methods,"Pushkarenko, Kyle",B,5,12
202202,Human Kinetics and Recreation 6003,"Physical Educ, Culture&Society","Ward, Pamela Rose",A,26,27
202202,Human Kinetics and Recreation 6003,"Physical Educ, Culture&Society","Ward, Pamela Rose",B,1,27
202202,Human Kinetics and Recreation 6123,Coach&Long-term Athlete Dvlpmn,"Legg, David",A,31,31
202202,Human Kinetics and Recreation 6314,Graduate Seminar Series,"Button, Duane",PASS,15,15
202202,Human Kinetics and Recreation 6320,Exercise Physiology II,"Basset, Fabien",A,,
202202,Human Kinetics and Recreation 6370,Movement and Neural Science,"Power, Kevin Edward",A,,
202202,Human Kinetics and Recreation 6615,Individual Reading&Research,"Sullivan, Anne-Marie",A,,
202202,Linguistics 6110,Slctd Tpcs Syntactc Theory,"Branigan, Philip",A,,
202202,Linguistics 6110,Slctd Tpcs Syntactc Theory,"Branigan, Philip",B,,
202202,Linguistics 6150,Principles Lang Acquisition,"Scheidnes, Maureen",A,,
202202,Linguistics 6203,Phonological Theory,"Mackenzie, Sara J",A,,
202202,Linguistics 6210,Sociolinguistics De,"Decker, Paul",A,,
202202,Linguistics 6500,Field Methods,"Welch, Nicholas",A,,
202202,Maritime Stds/Tech Mgmt 6001,Fisheries Ecology,"Lawson, Jack Warren",A,13,15
202202,Maritime Stds/Tech Mgmt 6001,Fisheries Ecology,"Lawson, Jack Warren",B,2,15
202202,Maritime Stds/Tech Mgmt 6004,Fisheries Policy & Planning,"Butler, Derek Ernest",A,,
