Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202202,‘English 1090,CRW: Telling Stories,"Hanlon, Barry F",F,2,29
202202,English 1090,CRW: Telling Stories,"Hanlon, Barry F",A,5,28
202202,English 1090,CRW: Telling Stories,"Hanlon, Barry F",B,18,28
202202,English 1090,CRW: Telling Stories,"Hanlon, Barry F",C,2,28
202202,English 1090,CRW: Telling Stories,"Hanlon, Barry F",F,3,28
202202,English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",A,2,30
202202,_— English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",B,21,30
202202,English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",C,2,30
202202,English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",D,2,30
202202,English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",F,1,30
202202,English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",FAIL,1,30
202202,English 1090,CRW: Telling Stories,"Murphy, Gavin Frederick",PASS,1,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",A,2,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",B,17,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",C,3,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",D,3,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",F,3,28
202202,~_— English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",A,15,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",B,8,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",C,5,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",D,1,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",F,4,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",A,9,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",B,15,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Reynolds, David Franklin George",C,6,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Baird, David J",A,10,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Baird, David J",B,17,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Baird, David J",C,1,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Baird, David J",D,1,30
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Baird, David J",F,1,30
202202,_— English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",A,9,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",B,12,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",C,5,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Austin-Bearns, Lucinda Jo",D,2,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Frederick",A,2,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Frederick",B,15,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Frederick",C,,
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Frederick",F,2,28
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Frederick",PASS,4,28
202202,~~ English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",A,7,26
202202,~—English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",B,12,26
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",C,,
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",D,2,26
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",F,4,26
202202,‘English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",A,16,26
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",B,7,26
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",C,2,26
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Kavanagh, Ed",F,1,26
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",A,8,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",B,20,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",C,4,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",D,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",F,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",A,8,31
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",B,19,31
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Rowe, Jennifer N",C,4,31
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Halford, Thomas",A,4,20
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Halford, Thomas",B,13,20
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Halford, Thomas",C,3,20
202202,~—English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Fitzpatrick, Krysta Colleen",A,16,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Fitzpatrick, Krysta Colleen",B,17,33
202202,~_— English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Ragoonath, Cherise",A,12,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Ragoonath, Cherise",B,14,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Ragoonath, Cherise",C,4,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Ragoonath, Cherise",F,3,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Ragoonath, Cherise",PASS,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Patey, Helen Frances",A,6,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Patey, Helen Frances",B,19,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Patey, Helen Frances",C,6,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Patey, Helen Frances",F,2,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",A,1,32
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",B,23,32
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",C,4,32
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",D,3,32
202202,‘English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",F,1,32
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",A,2,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",B,25,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",C,4,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",D,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Hoskins, John",F,2,34
202202,_— English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",A,13,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",B,13,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",C,6,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",D,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",F,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",A,25,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",B,7,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",C,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Thorarinson, Katrina",PASS,1,34
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Moffett, Paul S",A,10,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Moffett, Paul S",B,17,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Moffett, Paul S",C,4,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Moffett, Paul S",F,2,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Gavin Frederick",A,8,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Gavin Frederick",B,20,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Gavin Frederick",C,3,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Gavin Frederick",D,1,33
202202,English 1110,Crtcl Rdng & Wrtng in Rhetoric,"Murphy, Gavin Frederick",F,1,33
202202,English 1192,CRW: Imagined Places,"Skidmore, Jamie",A,10,31
202202,English 1192,CRW: Imagined Places,"Skidmore, Jamie",B,9,31
202202,English 1192,CRW: Imagined Places,"Skidmore, Jamie",C,6,31
202202,English 1192,CRW: Imagined Places,"Skidmore, Jamie",D,3,31
202202,English 1192,CRW: Imagined Places,"Skidmore, Jamie",F,3,31
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",A,4,22
202202,_— English 1192,CRW: Imagined Places,"Karnas, Todd",B,8,22
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",C,5,22
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",D,3,22
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",F,2,22
202202,English 1192,CRW: Imagined Places,"Colbert, Carolyn",A,15,34
202202,English 1192,CRW: Imagined Places,"Colbert, Carolyn",B,14,34
202202,English 1192,CRW: Imagined Places,"Colbert, Carolyn",C,2,34
202202,English 1192,CRW: Imagined Places,"Colbert, Carolyn",D,2,34
202202,English 1192,CRW: Imagined Places,"Colbert, Carolyn",F,1,34
202202,~~ English 1192,CRW: Imagined Places,"Karnas, Todd",A,3,24
202202,~—English 1192,CRW: Imagined Places,"Karnas, Todd",B,11,24
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",C,5,24
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",D,2,24
202202,English 1192,CRW: Imagined Places,"Karnas, Todd",F,3,24
202202,‘English 1192,CRW: Imagined Places,"Hallett, David",A,17,32
202202,English 1192,CRW: Imagined Places,"Hallett, David",B,10,32
202202,English 1192,CRW: Imagined Places,"Hallett, David",C,3,32
202202,English 1192,CRW: Imagined Places,"Hallett, David",D,1,32
202202,English 1192,CRW: Imagined Places,"Hallett, David",F,1,32
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",A,7,29
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",B,14,29
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",C,3,29
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",D,4,29
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",F,1,29
202202,English 1192,CRW: Imagined Places,"Staveley, Helene",A,4,20
202202,English 1192,CRW: Imagined Places,"Staveley, Helene",B,5,20
202202,English 1192,CRW: Imagined Places,"Staveley, Helene",C,6,20
202202,English 1192,CRW: Imagined Places,"Staveley, Helene",D,3,20
202202,English 1192,CRW: Imagined Places,"Staveley, Helene",F,2,20
202202,~—English 1192,CRW: Imagined Places,"Hann, Yvonne",A,8,26
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",B,15,26
202202,~_— English 1192,CRW: Imagined Places,"Hann, Yvonne",C,,
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",D,1,26
202202,English 1192,CRW: Imagined Places,"Hann, Yvonne",F,1,26
202202,English 1192,CRW: Imagined Places,"Callahan, Lance",A,7,26
202202,English 1192,CRW: Imagined Places,"Callahan, Lance",B,13,26
202202,English 1192,CRW: Imagined Places,"Callahan, Lance",C,3,26
202202,English 1192,CRW: Imagined Places,"Callahan, Lance",F,1,26
202202,English 1192,CRW: Imagined Places,"Callahan, Lance",PASS,1,26
202202,English 1193,CRW: Ways of Reading,"Citrome, Jeremy",A,5,22
202202,English 1193,CRW: Ways of Reading,"Citrome, Jeremy",B,7,22
202202,English 1193,CRW: Ways of Reading,"Citrome, Jeremy",C,3,22
202202,English 1193,CRW: Ways of Reading,"Citrome, Jeremy",D,1,22
202202,English 1193,CRW: Ways of Reading,"Citrome, Jeremy",F,6,22
202202,‘English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",A,2,28
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",B,18,28
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",C,6,28
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",D,1,28
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",F,1,28
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",A,6,23
202202,_— English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",B,12,23
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",C,4,23
202202,English 1193,CRW: Ways of Reading,"Legge, Valerie Evelyn",F,1,23
202202,‘English 2000,Major Writers To 1800,"Nolan, Michael",A,7,42
202202,English 2000,Major Writers To 1800,"Nolan, Michael",B,25,42
202202,English 2000,Major Writers To 1800,"Nolan, Michael",C,7,42
202202,‘English 2000,Major Writers To 1800,"Nolan, Michael",D,2,42
202202,English 2000,Major Writers To 1800,"Nolan, Michael",F,1,42
202202,English 2001,Major Writers From 1800,"Hallett, David",A,19,39
202202,English 2001,Major Writers From 1800,"Hallett, David",B,18,39
202202,English 2001,Major Writers From 1800,"Hallett, David",C,1,39
202202,~_— English 2001,Major Writers From 1800,"Hallett, David",F,1,39
202202,English 2004,Short Fiction,"Hallett, David",A,16,39
202202,English 2004,Short Fiction,"Hallett, David",B,22,39
202202,English 2004,Short Fiction,"Hallett, David",F,1,39
202202,English 2008,Literary Survey II(1700-1900),"Halford, Thomas",A,4,23
202202,English 2008,Literary Survey II(1700-1900),"Halford, Thomas",B,18,23
202202,English 2008,Literary Survey II(1700-1900),"Halford, Thomas",F,1,23
202202,English 2150,Modern Canadian Fiction,"Staveley, Helene",B,,
202202,English 2150,Modern Canadian Fiction,"Staveley, Helene",C,,
202202,English 2150,Modern Canadian Fiction,"Staveley, Helene",D,,
202202,English 2216 American Lit 1776,to 1865,"Loman, David Andrew",A,6,37
202202,English 2216 American Lit 1776,to 1865,"Loman, David Andrew",B,22,37
202202,English 2216 American Lit 1776,to 1865,"Loman, David Andrew",C,5,37
202202,English 2216 American Lit 1776,to 1865,"Loman, David Andrew",F,4,37
202202,English 2351,Intro To Drama Il,"Jacobsen, Ken",A,3,12
202202,English 2351,Intro To Drama II,"Jacobsen, Ken",B,7,12
202202,English 2351,Intro To Drama II,"Jacobsen, Ken",C,1,12
202202,English 2351,Intro To Drama Il,"Jacobsen, Ken",D,1,12
202202,English 2390,Intro Mod Engl Structure,"Skinner, David W",A,15,32
202202,English 2390,Intro Mod Engl Structure,"Skinner, David W",B,16,32
202202,English 2390,Intro Mod Engl Structure,"Skinner, David W",C,1,32
202202,English 2600,Intro Middle English,"Geck, John",A,11,28
202202,~~ English 2600,Intro Middle English,"Geck, John",B,8,28
202202,~—English 2600,Intro Middle English,"Geck, John",C,4,28
202202,English 2600,Intro Middle English,"Geck, John",F,2,28
202202,English 2600,Intro Middle English,"Geck, John",FAIL,1,28
202202,English 2600,Intro Middle English,"Geck, John",PASS,2,28
202202,—_— English 2705,Modern World Lit In Tran,"Fabijancic, Tony",B,,
202202,English 2850,What is Film?,"Colbert, Carolyn",A,17,46
202202,English 2850,What is Film?,"Colbert, Carolyn",B,24,46
202202,English 2850,What is Film?,"Colbert, Carolyn",C,4,46
202202,English 2850,What is Film?,"Colbert, Carolyn",D,1,46
202202,English 2850,What is Film,"Jekanowski, Rachel",A,7,22
202202,English 2850,What is Film,"Jekanowski, Rachel",B,11,22
202202,English 2850,What is Film,"Jekanowski, Rachel",C,3,22
202202,English 2850,What is Film,"Jekanowski, Rachel",F,1,22
202202,English 2870,Children's Literature,"Staveley, Helene",A,3,28
202202,English 2870,Children's Literature,"Staveley, Helene",B,13,28
202202,English 2870,Children's Literature,"Staveley, Helene",C,9,28
202202,English 2870,Children's Literature,"Staveley, Helene",D,1,28
202202,English 2870,Children's Literature,"Staveley, Helene",F,2,28
202202,English 2905,Intro to Creative Writing,"Moore, Lisa",A,20,22
202202,~—English 2905,Intro to Creative Writing,"Moore, Lisa",F,2,22
202202,English 3009,Literature and Environment,"Polack, Fiona",A,13,28
202202,~_— English 3009,Literature and Environment,"Polack, Fiona",B,12,28
202202,~— English 3009,Literature and Environment,"Polack, Fiona",C,1,28
202202,English 3009,Literature and Environment,"Polack, Fiona",D,1,28
202202,English 3009,Literature and Environment,"Polack, Fiona",PASS,1,28
202202,~— English 3105,Critical Approaches/Theory,"Beardsworth, Adam",A,,
202202,English 3105,Critical Approaches/Theory,"Beardsworth, Adam",B,,
202202,English 3105,Critical Approaches/Theory,"Beardsworth, Adam",D,,
202202,English 3156,Modern Canadian Drama,"Lynde, Denyse C",A,7,19
202202,English 3156,Modern Canadian Drama,"Lynde, Denyse C",B,7,19
202202,English 3156,Modern Canadian Drama,"Lynde, Denyse C",C,1,19
202202,‘English 3156,Modern Canadian Drama,"Lynde, Denyse C",D,2,19
202202,English 3156,Modern Canadian Drama,"Lynde, Denyse C",F,1,19
202202,English 3156,Modern Canadian Drama,"Lynde, Denyse C",PASS,1,19
202202,‘English 3175,Irish Literature,"Farquharson, Danine",A,18,34
202202,English 3175,Irish Literature,"Farquharson, Danine",B,15,34
202202,English 3175,Irish Literature,"Farquharson, Danine",F,1,34
202202,English 3200,Shakespeare,"Ormsby, Robert",A,9,30
202202,English 3200,Shakespeare,"Ormsby, Robert",B,20,30
202202,English 3205,Shakespeare Survey,"Pope, Johnathan Howard",A,8,27
202202,English 3205,Shakespeare Survey,"Pope, Johnathan Howard",B,12,27
202202,English 3205,Shakespeare Survey,"Pope, Johnathan Howard",C,5,27
202202,English 3205,Shakespeare Survey,"Pope, Johnathan Howard",D,2,27
202202,‘English 3206,Shakespeare & Classical Tradit,"Jacobsen, Ken",B,,
202202,English 3206,Shakespeare & Classical Tradit,"Jacobsen, Ken",C,,
202202,English 3285,Disability and Film,"Pope, Johnathan Howard",A,6,27
202202,English 3285,Disability and Film,"Pope, Johnathan Howard",B,16,27
202202,English 3285,Disability and Film,"Pope, Johnathan Howard",C,4,27
202202,English 3285,Disability and Film,"Pope, Johnathan Howard",F,1,27
202202,English 3828,Middle Ages and the Movies,"Geck, John",A,14,23
202202,English 3828,Middle Ages and the Movies,"Geck, John",B,5,23
202202,~_— English 3828,Middle Ages and the Movies,"Geck, John",C,2,23
202202,English 3828,Middle Ages and the Movies,"Geck, John",D,1,23
202202,English 3828,Middle Ages and the Movies,"Geck, John",F,1,23
202202,English 3843,Introduction to Comics,"Pedri, Nancy",A,12,24
202202,English 3843,Introduction to Comics,"Pedri, Nancy",B,7,24
202202,English 3843,Introduction to Comics,"Pedri, Nancy",C,4,24
202202,English 3843,Introduction to Comics,"Pedri, Nancy",D,1,24
202202,English 3845,Crtve Writ:Writ with Pictures,"Antle, Angela Caroline",A,10,11
202202,English 3845,Crtve Writ:Writ with Pictures,"Antle, Angela Caroline",F,1,11
202202,English 3902,Intro Creatve Wrtng:Playwright,"Greeley, Meghan Elizabeth",A,,
202202,English 4101,Critical Theory II,"Loman, David Andrew",A,,
202202,English 4101,Critical Theory II,"Loman, David Andrew",B,,
202202,English 4211,Shakespeare Roman&Greek Plays,"Ormsby, Robert",A,14,18
202202,_— English 4211,Shakespeare Roman&Greek Plays,"Ormsby, Robert",B,3,18
202202,English 4211,Shakespeare Roman&Greek Plays,"Ormsby, Robert",PASS,1,18
202202,English 4271,Tpcs Early American Lit,"Loman, David Andrew",A,6,12
202202,English 4271,Tpcs Early American Lit,"Loman, David Andrew",B,4,12
202202,English 4271,Tpcs Early American Lit,"Loman, David Andrew",C,2,12
202202,English 4300,Modern Drama |,"Lynde, Denyse C",A,,
202202,English 4300,Modern Drama |,"Lynde, Denyse C",B,,
202202,English 4400,Directing,"Skidmore, Jamie",A,14,18
202202,English 4400,Directing,"Skidmore, Jamie",B,4,18
202202,~~ English 4601,Medieval Romance Literature,"Schipper, William",A,,
202202,~—English 4601,Medieval Romance Literature,"Schipper, William",B,,
202202,English 4601,Medieval Romance Literature,"Schipper, William",C,,
202202,English 4601,Medieval Romance Literature,"Barootes, Benjamin",A,7,11
202202,English 4601,Medieval Romance Literature,"Barootes, Benjamin",B,2,11
202202,~—English 4601,Medieval Romance Literature,"Barootes, Benjamin",D,1,11
202202,English 4601,Medieval Romance Literature,"Barootes, Benjamin",F,1,11
202202,English 4830,Japanese Influence on Can Lit.,"Ganz, Shoshannah",A,,
202202,English 4830,Japanese Influence on Can Lit.,"Ganz, Shoshannah",F,,
202202,English 4851,Canadian Exploration Lit,"Legge, Valerie Evelyn",A,,
202202,English 4851,Canadian Exploration Lit,"Legge, Valerie Evelyn",B,,
202202,English 4851,Canadian Exploration Lit,"Legge, Valerie Evelyn",C,,
202202,English 4851,Canadian Exploration Lit,"Legge, Valerie Evelyn",D,,
202202,English 4924,Sp. Tpcs: Nature Writing,"Finley, Robert",A,,
202202,English 5000,Instructional Field Placement,"Skidmore, Jamie",A,,
202202,~=Environment and Sustainability 2001,Intro to Systems Thinking,"Gruezmacher, Monica",A,,
202202,Environment and Sustainability 2001,Intro to Systems Thinking,"Gruezmacher, Monica",B,,
202202,~—Environment and Sustainability 2001,Intro to Systems Thinking,"Gruezmacher, Monica",C,,
202202,~=Environment and Sustainability 3000,Human Dim of Resource Mgmt,"Decker, Stephen E",A,6,14
202202,~—_Environment and Sustainability 3000,Human Dim of Resource Mgmt,"Decker, Stephen E",B,8,14
202202,~—Environment and Sustainability 3001,Application of GIS,"Wu, Jianghua",A,2,12
202202,Environment and Sustainability 3001,Application of GIS,"Wu, Jianghua",B,8,12
202202,Environment and Sustainability 3001,Application of GIS,"Wu, Jianghua",C,2,12
202202,~=Environment and Sustainability 3100,Environmental Planning & Mgmt,"Perez, Mery Angeles",A,,
202202,Environment and Sustainability 3101,Analytical Appr Resource Mgmt,"Scott, Robert",A,,
202202,Environment and Sustainability 3101,Analytical Appr Resource Mgmt,"Scott, Robert",B,,
202202,~—Environment and Sustainability 4000,Int Approach Rsrc Mgt/Decision,"Ches, Cristian",A,4,14
202202,Environment and Sustainability 4000,Int Approach Rsrc Mgt/Decision,"Ches, Cristian",B,8,14
202202,Environment and Sustainability 4000,Int Approach Rsrc Megt/Decision,"Ches, Cristian",C,2,14
202202,Environment and Sustainability 4200,Cont Issues in Environ Studies,"Ouellet-Dallaire, Camille",A,,
202202,Environment and Sustainability 4200,Cont Issues in Environ Studies,"Quellet-Dallaire, Camille",B,,
202202,Environment and Sustainability 4950,Independent Research Project,"Scott, Robert",A,,
202202,~—Environment and Sustainability 4950,Independent Research Project,"Scott, Robert",B,,
202202,Environment and Sustainability 4960,Ind Rsch Prog-Resource Mgmt,"Scott, Robert",A,,
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",A,11,44
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",B,11,44
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",C,,
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",D,2,44
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",F,2,44
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",FAIL,1,44
202202,Environmental Science 1000,Intro Enviromental Science,"Mitchell, Jeremy S",PASS,12,44
202202,Environmental Science 3000,Prncpls of Environ Toxicology,"Shetranjiwalla, Shegufta",A,5,11
202202,Environmental Science 3000,Prncpls of Environ Toxicology,"Shetranjiwalla, Shegufta",B,6,11
202202,Environmental Science 3130,Freshwater Ecology,"Campbell, Christine Elaine",A,2,12
202202,Environmental Science 3130,Freshwater Ecology,"Campbell, Christine Elaine",B,5,12
202202,Environmental Science 3130,Freshwater Ecology,"Campbell, Christine Elaine",C,3,12
202202,Environmental Science 3130,Freshwater Ecology,"Campbell, Christine Elaine",D,2,12
202202,Environmental Science 3211,Envir Analytical Chem II,"Cuss, Chad",A,,
202202,Environmental Science 3211,Envir Analytical Chem II,"Cuss, Chad",B,,
202202,Environmental Science 3262,Environ Biogeochemistry,"Smeaton, Christina Marie",A,,
202202,Environmental Science 3262,Environ Biogeochemistry,"Smeaton, Christina Marie",B,,
202202,Environmental Science 4000,Enviro Science Seminar,"Sveshnikov, Dmitry",PASS,,
202202,Environmental Science 4133,Conservation Biology,"Warkentin, lan",A,1,12
202202,Environmental Science 4133,Conservation Biology,"Warkentin, lan",B,8,12
202202,Environmental Science 4133,Conservation Biology,"Warkentin, lan",C,2,12
202202,Environmental Science 4133,Conservation Biology,"Warkentin, lan",PASS,1,12
202202,Environmental Science 4369,Environmental Hydrology,"Galagedara, Lakshman",A,,
202202,Environmental Science 4369,Environmental Hydrology,"Galagedara, Lakshman",B,,
202202,Environmental Science 4369,Environmental Hydrology,"Galagedara, Lakshman",C,,
202202,Environmental Science 4950,Rsrch Project Enviro Science,"Sveshnikov, Dmitry",A,,
202202,Environmental Science 4950,Rsrch Project Enviro Science,"Sveshnikov, Dmitry",B,,
202202,Environmental Science 4950,Rsrch Project Enviro Science,"Sveshnikov, Dmitry",PASS,,
202202,Environmental Science 4951,Honours Proj Env. Sci. |,"Sircom, Julie",A,,
202202,Environmental Science 4951,Honours Proj Env. Sci. |,"Sircom, Julie",B,,
202202,Environmental Science 4959,Honours Proj Env. Sci. II,"Sircom, Julie",A,,
202202,—‘Folklore 1000,Intro To Folklore,"Thorne, Cory W",A,9,58
202202,‘Folklore 1000,Intro To Folklore,"Thorne, Cory W",B,27,58
202202,~—*Folklore 1000,Intro To Folklore,"Thorne, Cory W",C,15,58
202202,~—*Folklore 1000,Intro To Folklore,"Thorne, Cory W",D,1,58
202202,~=‘Folklore 1000,Intro To Folklore,"Thorne, Cory W",F,5,58
202202,~—sFoilkilore 1000,Intro To Folklore,"Thorne, Cory W",PASS,1,58
202202,_ ~—s*éFolklore 1000,Intro To Folklore,"Gordon, Sarah",A,45,63
202202,~—s*Foilkilore 1000,Intro To Folklore,"Gordon, Sarah",B,11,63
202202,~—~*Folklore 1000,Intro To Folklore,"Gordon, Sarah",C,2,63
202202,~=‘Folklore 1000,Intro To Folklore,"Gordon, Sarah",F,3,63
202202,~—s*Foilklore 1000,Intro To Folklore,"Gordon, Sarah",PASS,2,63
202202,~—*Folklore 1000,Intro To Folklore,"Peretti, Daniel",A,20,60
202202,‘Folklore 1000,Intro To Folklore,"Peretti, Daniel",B,27,60
202202,~—s*Folklore 1000,Intro To Folklore,"Peretti, Daniel",C,5,60
202202,~—*Folklore 1000,Intro To Folklore,"Peretti, Daniel",F,5,60
